mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,1,109,1,0,,3.82483E-06,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,1,102,328,0,,0.005874075,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,1,126,164,0,,0.00586556,,mediumClassic,DirectionalGhost,4,MinimaxAgent,1,38,161,0,,0.005961108
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,2,38,-388,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,2,68,131,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,2,88,201,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,2,90,199,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,3,20,-450,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,3,250,968,1,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,3,307,72,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,3,112,277,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,4,94,-85,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,4,183,956,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,4,216,143,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,4,117,383,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,5,102,108,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,5,66,144,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,5,116,444,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,5,80,99,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,6,12,-472,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,6,85,404,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,6,160,549,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,6,208,791,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,7,97,402,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,7,128,561,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,7,238,501,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,7,136,563,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,8,40,-350,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,8,221,738,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,8,153,356,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,8,101,388,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,9,111,68,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,9,38,42,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,9,397,422,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,9,104,185,0,,
mediumClassic,DirectionalGhost,4,MonteCarloAgent -a enableRandomPolicy=0,10,42,-63,0,,,,mediumClassic,DirectionalGhost,4,AlphaBetaAgent,10,522,-133,0,,,,mediumClassic,DirectionalGhost,4,ExpectimaxAgent,10,163,226,0,,,,mediumClassic,DirectionalGhost,4,MinimaxAgent,10,111,408,0,,
